wallet_address,EmployeeID,Name,Department,Role,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature,BaseSalary_masked,ProposedSalaryIncrement (%)_masked,zk_input_commitment
0xb6716cd4f919934a2b405fd0579af53841e4e339,EMP1010,QCQYZ GIGUSN,HR,Analyst,98,39,50,89,71,84,20,No,5,59.9,No,1,0xf7f413989026e005ded4ba5e13064c90c88e9d35,0x3e4d3277a390088a390c1ea7fccfa68f4865ef85,No,2026,True,11,zkproof_0011_hash,HR_SIGN_0011,CONFIDENTIAL,CONFIDENTIAL,511dc005f1c1539bd546431958b323d69fbc06bf7d4ea70c24600aef795d3403
0xdc3c3bf52b3b53628fb90d68d81f2a4f062a3f24,EMP1011,YNGKE LOPYGK,Marketing,Engineer,63,36,65,86,55,66,17,No,6,57.4,No,4,0x8a013348bbb8fdc4cbd00e0bf7300c04c873d4a6,0x591ff2d40a1119be7090e4805eb5a6f75f9dfe6c,No,2026,True,12,zkproof_0012_hash,HR_SIGN_0012,CONFIDENTIAL,CONFIDENTIAL,0af9522cd6fda0a4acb3f4a9a356a108586f6ceda3e48d22607a591e0fe2ca40
0xe294dcb825c0b73e9ef5bb14d7647023472708ea,EMP1012,ZDLOB OGBMAP,Operations,Lead,98,53,49,74,61,69,1,No,5,53.0,No,2,0xa839a215da17a9c09263006c0b95e363c19c2580,0x0ae46e47a72a842c12d7155194136e35ac116f85,No,2026,True,13,zkproof_0013_hash,HR_SIGN_0013,CONFIDENTIAL,CONFIDENTIAL,a4a0af412d361b565cdde1d8d40bd8255593d0bc9edd2f955ed76f3b475f3bdd
0xfdd94882905cc00e478aefe72244425b428beed3,EMP1013,AJQBU UVATIY,Finance,Engineer,94,54,6,43,77,90,23,Yes,3,45.1,No,2,0xd5f62f03cd8b4d20ec436502e3567b73f665ffdc,0xd226feaba29c7fa8841d7a5ece0f5f713330cae8,No,2026,False,14,zkproof_0014_hash,HR_SIGN_0014,CONFIDENTIAL,CONFIDENTIAL,17499cc2d3989dbadae65ebb9e46d2b9a65e849ca0f8f08b787d60e37ab07a33
0x50a12cc82abfd949d486ba9f21abb3885065cc90,EMP1014,ZOEUJ UKCDVP,Engineering,Manager,67,58,40,71,80,70,12,No,3,53.3,No,2,0xbf775b6ba57b56614619a2c0c679685a03bddf92,0xb1d8fc2d36676f0d6ee7b0c10483a8558b74f672,No,2026,False,15,zkproof_0015_hash,HR_SIGN_0015,CONFIDENTIAL,CONFIDENTIAL,a208f7af714557e6b70670deb4586cf1294ce49edbcaf0642885878b02b86cd8
0x7546d6341f672786cb7ff67870e12b867db96eaf,EMP1015,SRRQH WWQSYB,HR,Analyst,75,35,87,70,77,40,5,Yes,5,62.7,No,4,0xef577d162596932c1f2c5e5cf16a918b2c97ed50,0x190f82c0893f065b6696d3d06224a49522b504f4,No,2026,True,16,zkproof_0016_hash,HR_SIGN_0016,CONFIDENTIAL,CONFIDENTIAL,6d5bcb9606d26fad08ff8a99814d9744ce0e9a904af9724a81ddd2c3680d292c
0x2366c9db986abd2dbf82beb4dbee20f4db3806da,EMP1016,LICCB SJMQDG,Finance,Analyst,62,50,32,65,83,80,2,Yes,1,53.5,No,4,0x2dfd87091aeb53b8ef353239d336b7bb9bffbde0,0x4f5f3b40e50d849466165a738c92b2677d82a081,No,2026,False,17,zkproof_0017_hash,HR_SIGN_0017,CONFIDENTIAL,CONFIDENTIAL,9da83d77eab933d51b7207544720b7e76a3f53522892190c4f9554f864e8de50
0x89de5333ad720f9a6cb9a07bc67ba4a2f7beb814,EMP1017,MJYSJ QXAGHQ,IT,Analyst,88,49,86,89,51,77,18,Yes,3,68.0,No,4,0x5c82ec311897f28c028e3c70e9d5ec41cbf77ac3,0x8761faed6b0389d68cfff020683fd1397d285067,No,2026,True,18,zkproof_0018_hash,HR_SIGN_0018,CONFIDENTIAL,CONFIDENTIAL,d4f94184b74e1c41964312feb3cd81482d28415805b98dd63a39ff5cbb52f9d4
0x4e18499694137ca6155d51d3e43b04139bb8a4f9,EMP1018,SUCAL RWAIDS,HR,Lead,74,59,56,80,89,67,17,No,4,60.7,No,3,0x32f80516ad1505f374831c8fa21dfff68407137a,0x5361cfae3d49016c67898a3768fab8c5f56e54c8,No,2026,True,19,zkproof_0019_hash,HR_SIGN_0019,CONFIDENTIAL,CONFIDENTIAL,2202e51631da833053cf1bec991bf761c54768af6a0c555fcf9d2889e7933fd5
0x9ce7c6db2b9401402f8e0b1811f8101500a3ebff,EMP1019,IEQXD HYMVUI,HR,Developer,95,31,31,78,73,44,23,Yes,2,40.4,No,3,0xa7a852c3dc229e8eed09622c90faebb9496d8cf4,0xff7c4d55aa39f435b75a578182e7b0e14a1be607,No,2026,False,20,zkproof_0020_hash,HR_SIGN_0020,CONFIDENTIAL,CONFIDENTIAL,407f62d3ea0f0f52bd46e4831c369cf00c523d2f753e2f995e3df106b9a56dc9
0xb2a27faa0d4475e0d1af0912c8e146f22f280a4e,EMP1020,HQOXF APXDCH,R&D,Coordinator,93,39,42,42,85,83,18,Yes,2,58.9,No,3,0x072fe9a3ebb880b7cd094e6f90cf4f62dd6bdff7,0x5b757f968a003154a21a4e49b38196aa18e2466c,No,2026,False,21,zkproof_0021_hash,HR_SIGN_0021,CONFIDENTIAL,CONFIDENTIAL,bbeb4c6f8440ff1df4ffdac1b07fc717241c6f4e7a40371cede9c625addbc91b
0x2e0810dd9e993db3ad3a9d8f5699d87f90b02d14,EMP1021,DNYWU HUABFO,Engineering,Intern,86,43,93,69,67,52,15,Yes,4,66.6,No,3,0xb27422332897b428b530da4a10bf0b1900aeb80e,0x2920b0e814207cc70ff9838b006e5bf34099abd0,No,2026,True,22,zkproof_0022_hash,HR_SIGN_0022,CONFIDENTIAL,CONFIDENTIAL,c164ac1c9698d65d02e6a819b152b1e860bdf4391dc491fdaa169010f7ea6d24
0x52583f00d78bc593a19553bbad1ee7cf2ce94c55,EMP1022,SPWSZ POYIBB,Marketing,Coordinator,86,39,13,59,92,44,19,Yes,8,37.6,No,4,0x6aa20500ca302c2eafe28530478859480d8dc3f1,0xc72a7a74fc1c8590966b8d0ed5a4a37874a34504,No,2026,False,23,zkproof_0023_hash,HR_SIGN_0023,CONFIDENTIAL,CONFIDENTIAL,96316318eed59239cd5e628a018483c648e32bb55273fe77830efff911ebf91c
0xa9e64ba0f0949288607bde471fda35d2ec671a3f,EMP1023,QDYXR ORZYVB,Operations,Lead,65,32,52,47,85,43,15,Yes,5,51.2,No,2,0xfdcb9a8e336958dcb69ab050e2f5de09de2112b2,0x81c1bdb16b3499bc0f7f0e4740181bad5c38ae6b,No,2026,True,24,zkproof_0024_hash,HR_SIGN_0024,CONFIDENTIAL,CONFIDENTIAL,69bca9c6658efe5c18e0af6bc16f4dd64ba42b0937461b0490099fc9525c6fb9
0x746a7979a70fc443ff39244876adde53b87df1dc,EMP1024,RZVIL FFCIGU,Finance,Manager,78,41,23,99,79,91,10,No,0,52.3,No,3,0xeecd50d4dc5ba322f6185701bd045a53fa70e538,0xb07196657ac3825b83f4a845f21ff258deaad914,No,2026,False,25,zkproof_0025_hash,HR_SIGN_0025,CONFIDENTIAL,CONFIDENTIAL,990b99a204ef3586793c88a97334bc4ac6a79d81011ef4aa50812c7c4bd2752a
0x3cf16888cef51f334974a627a6ffc3fcbebe0cad,EMP1025,UJVOE ZJUYXQ,HR,Lead,89,33,43,78,94,62,15,No,5,55.1,No,3,0x9f870fc1f39e3d01fd8820e888f0c71d21b35e3c,0x81345fd7acfeb8c2d4d528daa38904bc1b13f4b0,No,2026,False,26,zkproof_0026_hash,HR_SIGN_0026,CONFIDENTIAL,CONFIDENTIAL,bc2fe81044fd1396118dd367c9f196ebd26852f3658258ab976801affb9e86a7
0x6eb7f66ea5cf30edc07cc1b1a42be1497ec17bb0,EMP1026,AJRKH QCGGZM,Engineering,Analyst,94,48,40,98,88,96,13,No,0,62.4,No,2,0x4a690164fccf9adc80adcfac6d3ea8d9f951a7fc,0x5d266fa037a4b0c7cc092be97789213ebd90ed06,No,2026,False,27,zkproof_0027_hash,HR_SIGN_0027,CONFIDENTIAL,CONFIDENTIAL,ad0fd6808efe99b451f5a75997f07e1e7eb4ae7b1786ea426c133ea897b77a0b
0x4a74234878b9f10e37ba40b258636fd8d718058c,EMP1027,SPVVU UHVJBM,Finance,Coordinator,97,48,72,60,59,64,20,Yes,4,60.2,No,0,0x05fc3a99720387910ae6849d67a821da9dbfc278,0x27fb93e7848715a5ceed93130800b38e5a769f5d,No,2026,True,28,zkproof_0028_hash,HR_SIGN_0028,CONFIDENTIAL,CONFIDENTIAL,f1a93708a0dc4de4db07c860878c436c5ec438695c10ab1e47d57dc298f6c0b2
0x41bb362ee9bad17cc59dc4e5e24e8d01286d771d,EMP1028,TPRDP SUOXBE,IT,Analyst,82,40,21,63,70,63,15,No,1,41.4,No,3,0x27e9de8821b10f676a5806cee53d64cb0a9c2f8d,0x13121df5796cee3c1b2f245515532835d7c8b072,No,2026,False,29,zkproof_0029_hash,HR_SIGN_0029,CONFIDENTIAL,CONFIDENTIAL,202f07fb0ddb33cd12193023426c7c90a8f24f40ecc1b0c6fd456d9f940ef7bd
0x1b5c864b0f93fa62e4ac8f1f8e4c38a8cd0165a7,EMP1029,GVBKN YRBRXW,Engineering,Developer,90,46,46,68,79,73,22,Yes,6,56.7,No,4,0x55931362a324bcafb500a21da52878add532c144,0xb58c9f0b0ca5fb1314f4658a5dbbf7ecd86ddd9b,No,2026,False,30,zkproof_0030_hash,HR_SIGN_0030,CONFIDENTIAL,CONFIDENTIAL,f3b5428fc3c97a39eb0ecec8ebf3fa5a60666b53e8faf3ce15d5dd5c2adffb4e
0x9694edf8f0c82fdef7c67d7e26c656230c901587,EMP1030,ZTIMW QCNJYR,Finance,Intern,65,54,61,91,77,71,17,No,4,61.5,No,3,0x149d152c283fea26409fb29bdd5a6ca6febacb5c,0x0899ce52e7c6633ed1bacad28633b0c0d8584c4f,No,2026,True,31,zkproof_0031_hash,HR_SIGN_0031,CONFIDENTIAL,CONFIDENTIAL,5f513b8dda34acfc9eee4d7d33d3bb54aa982a4a396c9ed085de33d5ce00acd8
0x3491de4509b8ed3418f902ca28bd85e053a0cbd4,EMP1031,EJLSX QTGZBV,Engineering,Intern,85,59,18,69,71,84,1,Yes,7,47.3,No,0,0x454182d25c536168b1b5d2160a2510e7c22df793,0xcd81c6e076da51d7f02c857656e45d39721f9ca7,No,2026,False,32,zkproof_0032_hash,HR_SIGN_0032,CONFIDENTIAL,CONFIDENTIAL,7c4a1b83471efa8eaf4297a122ba3a373676744126234f1efc171f1226afe191
0x6803f3df08fa5b5ab86d8ea8b30f18bce6d1c5b4,EMP1032,VUZMU FKOIBN,Finance,Analyst,80,55,90,80,92,62,24,Yes,0,73.0,Yes,1,0x38f907c49c62c76607f47aa353d4a8338822c307,0x30aaa9c028218e491033909d16a604023f61bd94,No,2026,True,33,zkproof_0033_hash,HR_SIGN_0033,CONFIDENTIAL,CONFIDENTIAL,16ace3e92eb41145d47ff8e9131ce8244b317502ed829cbda4bc392ad07ad837
0xb4cd1bb4b1b430584cb3f3396684634fcc7dc790,EMP1033,KHMOT KTBJLJ,Finance,Developer,87,32,42,64,62,94,24,Yes,3,57.7,No,1,0x7ce2aa2cc11432d01ab9f9316146c102f18e2800,0xb776875cbcaa93b3d062111cb01aeaa2cf5e95e4,No,2026,False,34,zkproof_0034_hash,HR_SIGN_0034,CONFIDENTIAL,CONFIDENTIAL,a16d18e014384d199575cedc99e0e090fd0ff025e183e0d4a591959e5899ce47
0xab63f54f9378645559017e030b64f357e7d10cc0,EMP1034,QQUYX PFCSKE,HR,Engineer,79,54,74,78,55,41,24,No,7,53.6,No,3,0x56b47e44865b078a45c4767abe168edc8ce18c3e,0x314d09ed4c77866a72c495b69f38e43a7189c3d0,No,2026,True,35,zkproof_0035_hash,HR_SIGN_0035,CONFIDENTIAL,CONFIDENTIAL,2c8f851a945279abc5a89e7f4096ce5fc352b313c04dc369c5591480074efba7
0x75277eeb5de7d5fe8738fe01adcf098a4e5dca17,EMP1035,CUTEI HIGNCU,HR,Analyst,96,51,66,50,64,67,6,No,4,59.7,No,4,0x5518d1b68bf2278b16cb4279f0074fbca8c4bb73,0x6298ffc404527b32445276fc61a51d4239a9d015,No,2026,True,36,zkproof_0036_hash,HR_SIGN_0036,CONFIDENTIAL,CONFIDENTIAL,1c9969eebdb8413103f178ff0417b5025bf57774bfd577a3389e8b077a668c76
0x4448c0732f5129a390881b69b21f46c9540945fe,EMP1036,ACAJO IZOYOC,Marketing,Analyst,85,57,50,94,68,87,24,Yes,7,60.4,No,2,0xc5a2db571c399774d7d1d6be5e514109f0584f8f,0xcfb9d0c9db7cc0331110cf12afdb74424dafbc06,No,2026,True,37,zkproof_0037_hash,HR_SIGN_0037,CONFIDENTIAL,CONFIDENTIAL,b3b8100a20d07574b405ed02c275fae4b83c5c675e5e66c5088703ffec381293
0x4c21d6d7e79aa765b71f45eb29f31d4bd8e88ade,EMP1037,PBDVF TYNILF,IT,Analyst,98,31,66,87,93,82,6,Yes,4,70.0,No,3,0xf7cbc2d6e9d2e0de082deec9e69dfbca1868c53a,0x5555fe76e4ae8888076ba3ab8ff48f2b4cea2542,No,2026,True,38,zkproof_0038_hash,HR_SIGN_0038,CONFIDENTIAL,CONFIDENTIAL,a49fe5e7d4b25dfe5b6a387adc544db5bb2962251fb179101f213a8e05f260d5
0x6f36007e429266591f3a592df950cddbfcdf5183,EMP1038,GBOPQ TLAQJS,Marketing,Developer,60,59,85,86,81,65,13,Yes,0,69.7,No,2,0x6c14d7af011f77db449a29cab5300d775f3567cf,0x0858035e132027ae22d663dcfa54b347e034689c,No,2026,True,39,zkproof_0039_hash,HR_SIGN_0039,CONFIDENTIAL,CONFIDENTIAL,eda576f8bdf237a693304fbc1ceaef1f14cd0c323fa53b6432c3262569ce72b3
0x0966f3e21c912133627179b4b814b268635a92f5,EMP1039,KAQZZ LYSAFP,Finance,Manager,63,58,52,52,51,58,16,No,3,48.7,No,3,0xb84ac848c8f04137e00f44a6984e293995ab728d,0xc8d41fd806a08de6ed41f8844fef0c9e5b06ef7b,No,2026,True,40,zkproof_0040_hash,HR_SIGN_0040,CONFIDENTIAL,CONFIDENTIAL,e692d270d1fc77928e25defb6c0cff791d21128ad4728433d9a3610adb1ba75f
0x309dbaf116e48421658e62d7c7109f01a525d09f,EMP1040,VSBYO VVGAPV,Marketing,Coordinator,95,40,2,41,68,73,23,Yes,2,36.5,No,0,0xdc06ada4e0e49dc8c070fad4c11ec10dcb6d3788,0xab2df1069133def52e46d9607f59bd9a530a1325,No,2026,False,41,zkproof_0041_hash,HR_SIGN_0041,CONFIDENTIAL,CONFIDENTIAL,6f45ef0cab861ca24428dfa22e627de6b5a6d039a1b11b2abe0350846f102c38
0x91de153a33bc057efd29c37e697e8ec94a0031c1,EMP1041,PWMJS FTHNFK,Operations,Lead,95,34,66,40,56,54,17,Yes,4,54.2,No,3,0xe9e613955a3b61faf6e421026355c5086286a384,0x7764eb26d0448668c8faa6e0818676d6543c1392,No,2026,True,42,zkproof_0042_hash,HR_SIGN_0042,CONFIDENTIAL,CONFIDENTIAL,e89c88f6c46f74906cca41790d654db67c86ceba8a7d32cc165d3d8c6b314b4b
0x2f846a00e93d5988b493133d28e630ab52319b51,EMP1042,QTBIL ULJZZA,Finance,Developer,76,46,38,87,58,49,10,No,4,41.9,No,4,0x4b942d4003dd0ff54fc64e3e4cde63cdbe8f6b33,0x716a91564c02394e2bd5d3c45d10a538a6ccc886,No,2026,False,43,zkproof_0043_hash,HR_SIGN_0043,CONFIDENTIAL,CONFIDENTIAL,3a33b19b0a75367fe14d90621f1210125512b619281186cfe5c5902a2825a6de
0xd100562214e8e1ac662cc517d791f69dd3af82a4,EMP1043,NFBLX XDFTSB,R&D,Engineer,85,46,16,49,86,60,10,Yes,7,42.3,No,4,0x933aba9c11246abc6de79cac332715b482783a84,0xe37d6e01524edc102a3c6c33f42f709061a47fd7,No,2026,False,44,zkproof_0044_hash,HR_SIGN_0044,CONFIDENTIAL,CONFIDENTIAL,7271177272c2ab20d6a18a2a37f7e14ade2a7a29ee56f3375ccc2710c1cfdbb0
0xeebed888c1a27b3764cac08e8b796d44c9b9bdf5,EMP1044,GRKCZ VSXZBP,R&D,Manager,93,34,91,63,58,50,0,Yes,5,63.5,No,4,0xacd40ee3a165f5c18a40b3f235d46589bad4dbec,0xefe231b694c4a76a0257266f1b18157342555bbb,No,2026,True,45,zkproof_0045_hash,HR_SIGN_0045,CONFIDENTIAL,CONFIDENTIAL,a423865c67db70729bb5a6cc953276382775ea2ae5dc382cf9124b6322a93869
0xe39e75a5e3e04812d8ae310f6781f9f573322cbb,EMP1045,JOLET EZSEWB,HR,Coordinator,90,33,29,85,56,97,0,No,3,52.2,No,4,0xf63077d65d9a744d5d1f8edbd38d185e2556d5fe,0xf2b96f4b75bcee5317617e3379e29d51d2897d7c,No,2026,False,46,zkproof_0046_hash,HR_SIGN_0046,CONFIDENTIAL,CONFIDENTIAL,b50c718919fec4f559fbeff2a1e653914685953ccdb51c590ee5b75d0812fc76
0x355d59ef6017deda67744fd552cd5fbb8b969465,EMP1046,ZGEJZ TUYPHB,Engineering,Coordinator,61,53,73,64,83,46,15,No,5,60.1,No,1,0xe88991ca8964caf19502686af1c5c7e983d36cb7,0x53f8434c10d583013c7a5d801858498c3cb7d356,No,2026,True,47,zkproof_0047_hash,HR_SIGN_0047,CONFIDENTIAL,CONFIDENTIAL,3f1b38a776515bdf2b8f3075eb6395e29e0c9ffd72f9cae7850c8f55bb865d32
0xf39ed7a910335c0b7cf678aa0b04856e03ce7e2e,EMP1047,DSDPX ZGIZGT,Finance,Analyst,96,57,56,68,77,76,19,Yes,2,60.8,No,1,0x22e46168a311bfd0c02e977977f1aeff5e3b40b9,0xfbdb5815c58477544c729c825b5cec63dc0ca0c6,No,2026,True,48,zkproof_0048_hash,HR_SIGN_0048,CONFIDENTIAL,CONFIDENTIAL,89ce58e271dd54aaa078f048f015ef56e73d3a30ada8a216b8f6fe7fb3bedf5a
0xd076d981f4fd8e915d42e8bca9d8f918ae253cc2,EMP1048,CAAHI JYRTRG,HR,Intern,89,56,58,66,92,62,17,Yes,0,60.2,No,1,0x97a9c0eaeaf4f4ccdba7f8c6738a0fbf2b7fdde8,0xb60efc26191581ae7c5e02877b34f3e1f49914f7,No,2026,True,49,zkproof_0049_hash,HR_SIGN_0049,CONFIDENTIAL,CONFIDENTIAL,8c5e628b34b00d36fa75fc884b5c6606bf1f1ec784758aefcdbe847dce110506
0x724741df27f0d9ca082b6d7d899bbaf11fea4578,EMP1049,VPVOQ NQSWZZ,IT,Engineer,70,30,54,95,86,99,8,No,3,68.8,No,2,0xdc29db875b60df40045d68932ce6ec3baaf74d35,0xa92efc1df2e4102ddfa554e44cce050af07d7802,No,2026,True,50,zkproof_0050_hash,HR_SIGN_0050,CONFIDENTIAL,CONFIDENTIAL,80146cce48cf2af2b08cac53cd4fcca9b731d614a7bcecd226bc07974699b08a
0x0d38605bd807987311144db59bf433376daad32d,EMP1050,LNMKG JUXZAE,Finance,Intern,87,49,25,79,81,41,1,No,0,38.5,No,0,0x1a9edce7a1eb9a20440a6f2844359746ff558958,0x715213853c8fb489f4842383376122ec4ea60710,No,2026,False,51,zkproof_0051_hash,HR_SIGN_0051,CONFIDENTIAL,CONFIDENTIAL,848b74ec75b184b7e411ec5582cfd28e830b5082f968ae05044b6ad33269f62f
0x03451f1ad85d40eeb2388fbb06a45e0d73b542e1,EMP1051,HDCVL JKBHVN,Operations,Intern,76,37,51,51,52,77,23,No,5,54.4,No,4,0xcf1d03d2e33a59ad80bca86df7e84b851555e015,0xb23f22d7263d8c1820254dbd1d634092cbcaee72,No,2026,True,52,zkproof_0052_hash,HR_SIGN_0052,CONFIDENTIAL,CONFIDENTIAL,b35ccf73f8b7aab82b7315d7ef94b794a2645414305af6a5cb41ab699b99a772
0x2b237e6773595f3090d9619baa91e89c9db0a7d9,EMP1052,MRWXW RDKCFE,Engineering,Coordinator,64,35,1,82,98,42,19,Yes,0,32.6,No,2,0x83fb6e2556e4deff18e24a05530b6398d7b95ebd,0x17bd06e48446615a244db2f136d558fb134e5dcb,No,2026,False,53,zkproof_0053_hash,HR_SIGN_0053,CONFIDENTIAL,CONFIDENTIAL,7185f044cf14830c68693d5f1b0ee7b756b2df4ddf7a4407af8499700b2b94ed
0x6141811b453edf942dcbedad3321efdf3dce4ee8,EMP1053,PNNSO FUEZWC,R&D,Lead,96,51,34,92,53,47,8,Yes,4,38.7,No,4,0x9fbe3147cfa77a0f68401964a34ac36c1db8b9b0,0x719b135fd63b0472c46d10718cef210ea3d09622,No,2026,False,54,zkproof_0054_hash,HR_SIGN_0054,CONFIDENTIAL,CONFIDENTIAL,e083dc99c57e99f43d8a9e4f9dfa70f3b80775cf113f47ab11446ec4a6b2b32c
0x9d88a5b9ecc49c893aaa02aef60b0d59c54d9ab8,EMP1054,TUXPU HZJNGD,HR,Coordinator,65,52,42,56,60,95,6,Yes,5,57.8,No,1,0x08dd645ac102a777e5045ee22708dbc0eafc0333,0x845d6466ab8c50adb5f70b1d29fbe1eadb3b7ee7,No,2026,False,55,zkproof_0055_hash,HR_SIGN_0055,CONFIDENTIAL,CONFIDENTIAL,7f7712c5347e5201bce1456e01f42ff0401c375de786ebca7d8b968b3dcd28a9
0x26f25dd11d85e5e0fab5005c04e0b5c56db1fb79,EMP1055,NJZZL YIRMIF,Marketing,Engineer,70,37,71,40,74,70,20,Yes,0,64.2,No,3,0x1b7c463836ecc4023880cb313425111721c9e886,0xf7248910c3f4163951f64e8c08e7c793e4f06f52,No,2026,True,56,zkproof_0056_hash,HR_SIGN_0056,CONFIDENTIAL,CONFIDENTIAL,b5c29bc7b6e28b9f4d1bfd1c21dcd5a96a19a99b4f155bef7be44e29900b02e0
